XP_035657343.1	PE_Scaf1142_1.4	PY_T04693
XP_035696722.1	PE_Scaf9830_1.11	PY_T01779
XP_035696748.1	PE_Scaf11277_1.11	PY_T21048
XP_035696751.1	PE_Scaf4282_8.9	PY_T09346
XP_035696782.1	PE_Scaf8483_3.5	PY_T21169
XP_035696799.1	PE_Scaf4282_2.16	PY_T09373
XP_035696810.1	PE_Scaf10033_4.1	PY_T09372
XP_035696813.1	PE_Scaf6943_5.10	PY_T21707
XP_035696817.1	PE_Scaf7645_6.8	PY_T21756
XP_035696879.1	PE_Scaf10320_4.21	PY_T03151
XP_035696880.1	PE_Scaf10859_0.10	PY_T11303
XP_035696902.1	PE_Scaf2783_3.6	PY_T21563
XP_035696907.1	PE_Scaf65_0.4	PY_T10575
XP_035696912.1	PE_Scaf6980_3.3	PY_T21831
XP_035696913.1	PE_Scaf7978_4.9	PY_T21794
XP_035696917.1	PE_Scaf11704_7.2	PY_T21402
XP_035696935.1	PE_Scaf12464_3.3	PY_T21204
XP_035696941.1	PE_Scaf2383_10.5	PY_T21476
XP_035696950.1	PE_Scaf7645_5.4	PY_T21580
XP_035696967.1	PE_Scaf6474_4.6	PY_T13249
XP_035697073.1	PE_Scaf3419_2.6	PY_T21764
XP_035697077.1	PE_Scaf6982_1.4	PY_T21179
XP_035697080.1	PE_Scaf1933_1.1	PY_T04098
XP_035697081.1	PE_Scaf3956_2.5	PY_T18984
XP_035697089.1	PE_Scaf5300_2.5	PY_T21413
XP_035697091.1	PE_Scaf9124_0.2	PY_T21176
XP_035697099.1	PE_Scaf7795_2.1	PY_T21758
XP_035697100.1	PE_Scaf2959_0.2	PY_T21047
XP_035697102.1	PE_Scaf3460_13.12	PY_T09497
XP_035697119.1	PE_Scaf7795_0.3	PY_T21814
XP_035697129.1	PE_Scaf7656_9.3	PY_T21137
XP_035697134.1	PE_Scaf11704_9.11	PY_T21649
XP_035697138.1	PE_Scaf5300_3.6	PY_T21397
XP_035697144.1	PE_Scaf3331_9.2	PY_T21314
XP_035697146.1	PE_Scaf2383_9.5	PY_T21185
XP_035697152.1	PE_Scaf12585_5.5	PY_T15953
XP_035697157.1	PE_Scaf9015_0.3	PY_T21475
XP_035697166.1	PE_Scaf10353_2.18	PY_T21106
XP_035697168.1	PE_Scaf6791_0.3	PY_T18339
XP_035697170.1	PE_Scaf2383_10.4	PY_T21773
XP_035697171.1	PE_Scaf864_3.0	PY_T21575
XP_035697175.1	PE_Scaf9895_0.14	PY_T21326
XP_035697178.1	PE_Scaf2721_2.9	PY_T11492
XP_035697179.1	PE_Scaf8991_10.12	PY_T21041
XP_035697183.1	PE_Scaf1234_1.11	PY_T21541
XP_035697187.1	PE_Scaf7291_4.2	PY_T18658
XP_035697198.1	PE_Scaf7656_9.9	PY_T21138
XP_035697204.1	PE_Scaf7130_8.27	PY_T16373
XP_035697218.1	PE_Scaf8991_6.15	PY_T21659
XP_035697237.1	PE_Scaf10005_7.3	PY_T21182
XP_035697244.1	PE_Scaf8991_6.9	PY_T21422
XP_035697249.1	PE_Scaf6980_1.11	PY_T21691
XP_035697276.1	PE_Scaf3331_8.15	PY_T21670
XP_035697281.1	PE_Scaf6782_19.11	PY_T21275
XP_035697321.1	PE_Scaf7795_7.2	PY_T21521
XP_035697322.1	PE_Scaf7186_3.3	PY_T18798
XP_035697344.1	PE_Scaf8423_3.3	PY_T21265
XP_035697345.1	PE_Scaf7978_5.10	PY_T21463
XP_035697346.1	PE_Scaf8023_2.3	PY_T21648
XP_035697356.1	PE_Scaf11704_10.2	PY_T15487
XP_035697357.1	PE_Scaf8991_7.1	PY_T21661
XP_035697365.1	PE_Scaf248_11.3	PY_T00499
XP_035697367.1	PE_Scaf735_10.3	PY_T10181
XP_035697378.1	PE_Scaf11362_9.2	PY_T08814
XP_035697383.1	PE_Scaf6195_1.27	PY_T09211
XP_035697386.1	PE_Scaf4948_0.9	PY_T21320
XP_035697387.1	PE_Scaf10353_1.4	PY_T21321
XP_035697409.1	PE_Scaf4197_5.12	PY_T24261
XP_035697412.1	PE_Scaf9704_1.6	PY_T24082
XP_035697426.1	PE_Scaf8483_4.9	PY_T21187
XP_035697427.1	PE_Scaf3331_8.8	PY_T21588
XP_035697469.1	PE_Scaf7795_0.11	PY_T17999
XP_035697470.1	PE_Scaf9829_16.2	PY_T21590
XP_035697474.1	PE_Scaf12256_2.8	PY_T19842
XP_035697488.1	PE_Scaf8599_3.11	PY_T10481
XP_035697491.1	PE_Scaf11704_4.2	PY_T21430
XP_035697492.1	PE_Scaf9763_4.2	PY_T21803
XP_035697493.1	PE_Scaf6982_1.5	PY_T21404
XP_035697494.1	PE_Scaf2022_3.10	PY_T21135
XP_035697497.1	PE_Scaf6980_2.5	PY_T21464
XP_035697504.1	PE_Scaf10115_6.9	PY_T21213
XP_035697510.1	PE_Scaf10115_6.11	PY_T21214
XP_035697511.1	PE_Scaf1248_2.4	PY_T21802
XP_035697523.1	PE_Scaf147_0.3	PY_T17345
XP_035697532.1	PE_Scaf864_3.11	PY_T21119
XP_035697546.1	PE_Scaf7795_7.3	PY_T21057
XP_035697547.1	PE_Scaf3560_10.8	PY_T20952
XP_035697560.1	PE_Scaf7657_19.3	PY_T00407
XP_035697566.1	PE_Scaf11449_3.8	PY_T16496
XP_035697582.1	PE_Scaf5302_12.7	PY_T21423
XP_035697587.1	PE_Scaf2139_3.7	PY_T22143
XP_035697604.1	PE_Scaf4145_5.1	PY_T10827
XP_035697611.1	PE_Scaf864_3.26	PY_T21305
XP_035697619.1	PE_Scaf1846_13.2	PY_T21487
XP_035697623.1	PE_Scaf10232_3.2	PY_T04915
XP_035697628.1	PE_Scaf669_2.6	PY_T21291
XP_035697638.1	PE_Scaf2216_6.2	PY_T21446
XP_035697656.1	PE_Scaf1846_13.3	PY_T21792
XP_035697657.1	PE_Scaf5300_2.11	PY_T21414
XP_035697665.1	PE_Scaf11277_0.2	PY_T21418
XP_035697667.1	PE_Scaf4426_1.5	PY_T02295
XP_035697669.1	PE_Scaf8410_3.3	PY_T19733
XP_035697677.1	PE_Scaf1633_1.1	PY_T08187
XP_035697684.1	PE_Scaf983_3.3	PY_T24091
XP_035697686.1	PE_Scaf6782_14.13	PY_T21713
XP_035697687.1	PE_Scaf4474_13.16	PY_T14347
XP_035697705.1	PE_Scaf5778_3.7	PY_T21774
XP_035697717.1	PE_Scaf6520_2.3	PY_T20991
XP_035697727.1	PE_Scaf9513_1.10	PY_T02777
XP_035697736.1	PE_Scaf7645_7.5	PY_T21543
XP_035697748.1	PE_Scaf7521_2.5	PY_T23966
XP_035697749.1	PE_Scaf12597_2.4	PY_T21026
XP_035697793.1	PE_Scaf9895_0.9	PY_T21325
XP_035697800.1	PE_Scaf3157_2.15	PY_T21290
XP_035697802.1	PE_Scaf743_0.5	PY_T21292
XP_035697819.1	PE_Scaf8432_0.6	PY_T21662
XP_035697826.1	PE_Scaf881_1.6	PY_T14390
XP_035697838.1	PE_Scaf9564_1.5	PY_T15277
XP_035697840.1	PE_Scaf12192_4.8	PY_T21031
XP_035697853.1	PE_Scaf3687_12.8	PY_T21051
XP_035697854.1	PE_Scaf9769_2.4	PY_T21289
XP_035697868.1	PE_Scaf3886_6.2	PY_T21499
XP_035697885.1	PE_Scaf6943_4.8	PY_T21726
XP_035697891.1	PE_Scaf3444_6.2	PY_T05772
XP_035697893.1	PE_Scaf2783_3.9	PY_T21574
XP_035697894.1	PE_Scaf174_5.10	PY_T10483
XP_035697903.1	PE_Scaf70_1.17	PY_T21834
XP_035697904.1	PE_Scaf983_5.21	PY_T21251
XP_035697905.1	PE_Scaf11226_7.17	PY_T14414
XP_035697924.1	PE_Scaf12327_0.8	PY_T21202
XP_035697930.1	PE_Scaf7795_11.4	PY_T21449
XP_035697938.1	PE_Scaf6846_2.9	PY_T10387
XP_035697942.1	PE_Scaf8250_5.5	PY_T10789
XP_035697945.1	PE_Scaf1496_0.4	PY_T21335
XP_035697976.1	PE_Scaf6846_2.15	PY_T09637
XP_035698003.1	PE_Scaf669_3.3	PY_T21303
XP_035698015.1	PE_Scaf6873_1.9	PY_T21257
XP_035698017.1	PE_Scaf3936_3.10	PY_T09237
XP_035698029.1	PE_Scaf6887_2.1	PY_T05546
XP_035698036.1	PE_Scaf6997_15.8	PY_T01235
XP_035698037.1	PE_Scaf8534_1.24	PY_T18925
XP_035698048.1	PE_Scaf9099_12.11	PY_T10543
XP_035698049.1	PE_Scaf1846_15.5	PY_T21520
XP_035698056.1	PE_Scaf10910_0.1	PY_T21306
XP_035698063.1	PE_Scaf3228_14.7	PY_T19851
XP_035698115.1	PE_Scaf2383_1.4	PY_T21709
XP_035698149.1	PE_Scaf8416_18.8	PY_T21097
XP_035698154.1	PE_Scaf2022_2.8	PY_T21830
XP_035698166.1	PE_Scaf9769_1.1	PY_T21226
XP_035698168.1	PE_Scaf12379_6.8	PY_T21551
XP_035698185.1	PE_Scaf6897_3.8	PY_T21310
XP_035698238.1	PE_Scaf8049_7.10	PY_T08810
XP_035698266.1	PE_Scaf2310_0.3	PY_T21868
XP_035698273.1	PE_Scaf4671_8.9	PY_T08551
XP_035698289.1	PE_Scaf3092_7.7	PY_T08651
XP_035698292.1	PE_Scaf3092_7.6	PY_T08650
XP_035698294.1	PE_Scaf273_5.4	PY_T08800
XP_035698302.1	PE_Scaf12522_5.4	PY_T08698
XP_035698303.1	PE_Scaf12358_16.1	PY_T08656
XP_035698306.1	PE_Scaf11656_3.5	PY_T04543
XP_035698335.1	PE_Scaf10305_3.3	PY_T08674
XP_035698336.1	PE_Scaf9484_0.13	PY_T08132
XP_035698341.1	PE_Scaf6646_1.3	PY_T09100
XP_035698350.1	PE_Scaf3701_1.9	PY_T08870
XP_035698359.1	PE_Scaf3701_1.6	PY_T08869
XP_035698375.1	PE_Scaf6520_7.3	PY_T02251
XP_035698376.1	PE_Scaf12660_3.6	PY_T08405
XP_035698391.1	PE_Scaf571_1.15	PY_T08522
XP_035698408.1	PE_Scaf12509_8.4	PY_T08268
XP_035698409.1	PE_Scaf1830_0.6	PY_T08902
XP_035698418.1	PE_Scaf1867_0.8	PY_T08075
XP_035698507.1	PE_Scaf10076_12.1	PY_T03270
XP_035698523.1	PE_Scaf2318_1.8	PY_T08873
XP_035698531.1	PE_Scaf5334_4.3	PY_T09015
XP_035698532.1	PE_Scaf12344_4.4	PY_T08529
XP_035698533.1	PE_Scaf4756_21.3	PY_T08930
XP_035698534.1	PE_Scaf1564_1.27	PY_T08103
XP_035698565.1	PE_Scaf10749_0.3	PY_T23364
XP_035698566.1	PE_Scaf6903_6.6	PY_T09273
XP_035698575.1	PE_Scaf12509_11.2	PY_T08697
XP_035698577.1	PE_Scaf2318_1.12	PY_T08874
XP_035698580.1	PE_Scaf4474_4.6	PY_T08847
XP_035698584.1	PE_Scaf4802_8.13	PY_T09270
XP_035698595.1	PE_Scaf7761_0.10	PY_T08370
XP_035698603.1	PE_Scaf7530_2.6	PY_T08860
XP_035698605.1	PE_Scaf3284_13.11	PY_T09229
XP_035698607.1	PE_Scaf6287_3.2	PY_T08025
XP_035698608.1	PE_Scaf8807_4.18	PY_T09117
XP_035698612.1	PE_Scaf789_1.10	PY_T09019
XP_035698614.1	PE_Scaf11908_0.7	PY_T08945
XP_035698618.1	PE_Scaf3284_9.8	PY_T08264
XP_035698634.1	PE_Scaf9912_2.5	PY_T08391
XP_035698638.1	PE_Scaf8049_11.4	PY_T08789
XP_035698733.1	PE_Scaf9332_1.3	PY_T09309
XP_035698737.1	PE_Scaf9484_0.15	PY_T08557
XP_035698760.1	PE_Scaf273_5.5	PY_T08799
XP_035698765.1	PE_Scaf1183_2.7	PY_T09227
XP_035698768.1	PE_Scaf2452_2.4	PY_T08724
XP_035698781.1	PE_Scaf10454_0.7	PY_T08388
XP_035698812.1	PE_Scaf8120_1.12	PY_T02323
XP_035698813.1	PE_Scaf1994_1.3	PY_T08182
XP_035698814.1	PE_Scaf6582_7.5	PY_T08769
XP_035698816.1	PE_Scaf4756_22.10	PY_T08555
XP_035698829.1	PE_Scaf5012_3.4	PY_T22059
XP_035698832.1	PE_Scaf12522_4.10	PY_T08158
XP_035698842.1	PE_Scaf3463_4.4	PY_T08732
XP_035698844.1	PE_Scaf6903_5.3	PY_T08589
XP_035698867.1	PE_Scaf3071_2.13	PY_T08302
XP_035698895.1	PE_Scaf9931_4.6	PY_T08037
XP_035698910.1	PE_Scaf273_6.11	PY_T08278
XP_035698912.1	PE_Scaf8952_8.1	PY_T14195
XP_035698913.1	PE_Scaf3707_2.14	PY_T23410
XP_035698914.1	PE_Scaf390_0.34	PY_T09279
XP_035698939.1	PE_Scaf7084_1.2	PY_T08723
XP_035698940.1	PE_Scaf2861_1.3	PY_T08722
XP_035698942.1	PE_Scaf4821_2.9	PY_T08642
XP_035698943.1	PE_Scaf4821_2.8	PY_T08804
XP_035698952.1	PE_Scaf6520_8.2	PY_T02252
XP_035698953.1	PE_Scaf6149_3.10	PY_T08861
XP_035698957.1	PE_Scaf8096_4.12	PY_T08446
XP_035698958.1	PE_Scaf11700_6.3	PY_T15573
XP_035698959.1	PE_Scaf3472_9.6	PY_T09166
XP_035698975.1	PE_Scaf1076_4.6	PY_T08356
XP_035698977.1	PE_Scaf1076_4.5	PY_T08934
XP_035698992.1	PE_Scaf4802_8.12	PY_T08229
XP_035699001.1	PE_Scaf12423_9.4	PY_T08884
XP_035699005.1	PE_Scaf3360_0.9	PY_T08471
XP_035699009.1	PE_Scaf10305_23.11	PY_T00562
XP_035699013.1	PE_Scaf12423_11.7	PY_T08590
XP_035699015.1	PE_Scaf5545_2.12	PY_T09140
XP_035699022.1	PE_Scaf7084_0.7	PY_T26257
XP_035699023.1	PE_Scaf8096_0.2	PY_T08369
XP_035699027.1	PE_Scaf3472_9.5	PY_T09167
XP_035699030.1	PE_Scaf3472_9.7	PY_T09172
XP_035699064.1	PE_Scaf3471_2.6	PY_T15000
XP_035699068.1	PE_Scaf4671_8.3	PY_T08092
XP_035699080.1	PE_Scaf5783_5.14	PY_T08420
XP_035699098.1	PE_Scaf9484_0.16	PY_T09221
XP_035699101.1	PE_Scaf2973_17.12	PY_T02314
XP_035699102.1	PE_Scaf3508_1.11	PY_T18879
XP_035699110.1	PE_Scaf6195_1.25	PY_T09210
XP_035699111.1	PE_Scaf9484_0.11	PY_T09222
XP_035699139.1	PE_Scaf4821_1.3	PY_T08645
XP_035699150.1	PE_Scaf11226_5.2	PY_T08048
XP_035699152.1	PE_Scaf9468_1.6	PY_T23787
XP_035699165.1	PE_Scaf5094_4.10	PY_T09159
XP_035699166.1	PE_Scaf5170_0.5	PY_T23938
XP_035699167.1	PE_Scaf7547_3.5	PY_T08672
XP_035699168.1	PE_Scaf12509_8.3	PY_T08269
XP_035699169.1	PE_Scaf5170_0.15	PY_T23466
XP_035699188.1	PE_Scaf6494_7.4	PY_T05520
XP_035699194.1	PE_Scaf9804_0.6	PY_T08367
XP_035699199.1	PE_Scaf1830_0.13	PY_T08423
XP_035699207.1	PE_Scaf9962_1.15	PY_T08531
XP_035699210.1	PE_Scaf498_7.8	PY_T03922
XP_035699212.1	PE_Scaf12522_15.3	PY_T21880
XP_035699219.1	PE_Scaf5717_3.11	PY_T08609
XP_035699228.1	PE_Scaf11148_5.12	PY_T08145
XP_035699229.1	PE_Scaf1532_1.9	PY_T08115
XP_035699230.1	PE_Scaf2087_0.13	PY_T13871
XP_035699231.1	PE_Scaf1532_1.8	PY_T08928
XP_035699232.1	PE_Scaf1532_1.10	PY_T09334
XP_035699247.1	PE_Scaf3413_8.3	PY_T08335
XP_035699250.1	PE_Scaf10921_0.4	PY_T21933
XP_035699271.1	PE_Scaf4671_3.6	PY_T08167
XP_035699272.1	PE_Scaf11661_23.3	PY_T08017
XP_035699282.1	PE_Scaf6310_5.7	PY_T09141
XP_035699287.1	PE_Scaf4510_23.3	PY_T05554
XP_035699288.1	PE_Scaf4194_8.6	PY_T08395
XP_035699321.1	PE_Scaf4833_0.2	PY_T15511
XP_035699322.1	PE_Scaf9332_2.6	PY_T09131
XP_035699329.1	PE_Scaf4497_2.4	PY_T08397
XP_035699343.1	PE_Scaf8049_11.5	PY_T09170
XP_035699353.1	PE_Scaf10214_2.0	PY_T25586
XP_035699363.1	PE_Scaf7521_0.7	PY_T26112
XP_035699382.1	PE_Scaf6724_6.9	PY_T09187
XP_035699393.1	PE_Scaf6724_3.4	PY_T08286
XP_035699395.1	PE_Scaf6520_11.3	PY_T09192
XP_035699418.1	PE_Scaf10657_11.4	PY_T09129
XP_035699419.1	PE_Scaf3228_3.6	PY_T09195
XP_035699421.1	PE_Scaf8096_4.15	PY_T08445
XP_035699422.1	PE_Scaf6724_6.8	PY_T09189
XP_035699431.1	PE_Scaf11982_10.17	PY_T00077
XP_035699440.1	PE_Scaf11360_1.17	PY_T00076
XP_035699447.1	PE_Scaf10657_10.4	PY_T09130
XP_035699453.1	PE_Scaf3284_8.3	PY_T08265
XP_035699454.1	PE_Scaf5334_3.5	PY_T08633
XP_035699463.1	PE_Scaf2142_1.14	PY_T08827
XP_035699467.1	PE_Scaf3228_9.6	PY_T09267
XP_035699471.1	PE_Scaf3228_14.4	PY_T08296
XP_035699473.1	PE_Scaf7487_2.3	PY_T09171
XP_035699527.1	PE_Scaf4051_2.4	PY_T08937
XP_035699540.1	PE_Scaf8669_3.5	PY_T09146
XP_035699583.1	PE_Scaf9912_0.1	PY_T09064
XP_035699584.1	PE_Scaf10270_0.7	PY_T09020
XP_035699614.1	PE_Scaf8120_1.7	PY_T08959
XP_035699638.1	PE_Scaf12522_3.8	PY_T09231
XP_035699643.1	PE_Scaf6585_0.4	PY_T09261
XP_035699663.1	PE_Scaf3967_8.3	PY_T22311
XP_035699668.1	PE_Scaf11726_4.10	PY_T08231
XP_035699697.1	PE_Scaf6724_7.6	PY_T09190
XP_035699714.1	PE_Scaf10305_13.4	PY_T07962
XP_035699735.1	PE_Scaf3284_8.2	PY_T08266
XP_035699738.1	PE_Scaf2318_1.7	PY_T08875
XP_035699777.1	PE_Scaf10270_0.12	PY_T09065
XP_035699792.1	PE_Scaf4671_9.8	PY_T08832
XP_035699797.1	PE_Scaf189_0.8	PY_T02344
XP_035699823.1	PE_Scaf1076_7.2	PY_T08720
XP_035699826.1	PE_Scaf189_0.4	PY_T09244
XP_035699831.1	PE_Scaf4051_1.7	PY_T09266
XP_035699848.1	PE_Scaf1183_5.0	PY_T08570
XP_035699853.1	PE_Scaf2926_5.5	PY_T08339
XP_035699859.1	PE_Scaf9912_1.2	PY_T08390
XP_035699878.1	PE_Scaf3284_13.7	PY_T08526
XP_035699880.1	PE_Scaf7701_3.8	PY_T08144
XP_035699884.1	PE_Scaf156_4.7	PY_T08109
XP_035699885.1	PE_Scaf8248_2.3	PY_T21866
XP_035699899.1	PE_Scaf7430_4.5	PY_T09223
XP_035699904.1	PE_Scaf4194_13.12	PY_T08016
XP_035699905.1	PE_Scaf11704_2.7	PY_T21667
XP_035699942.1	PE_Scaf8248_0.1	PY_T08525
XP_035699947.1	PE_Scaf5038_3.6	PY_T22108
XP_035699965.1	PE_Scaf6576_6.4	PY_T14742
XP_035699969.1	PE_Scaf4803_1.1	PY_T00912
XP_035699972.1	PE_Scaf4051_1.8	PY_T09269
XP_035700018.1	PE_Scaf4051_2.5	PY_T08938
XP_035700019.1	PE_Scaf5185_0.15	PY_T00632
XP_035700029.1	PE_Scaf1183_0.3	PY_T02324
XP_035700036.1	PE_Scaf390_0.33	PY_T08163
XP_035700060.1	PE_Scaf3092_5.5	PY_T08549
XP_035700069.1	PE_Scaf6646_2.10	PY_T08967
XP_035700075.1	PE_Scaf8554_5.12	PY_T08929
XP_035700076.1	PE_Scaf8807_4.15	PY_T08457
XP_035700083.1	PE_Scaf1183_6.7	PY_T21865
XP_035700127.1	PE_Scaf5970_1.3	PY_T08940
XP_035700128.1	PE_Scaf5970_0.4	PY_T08943
XP_035700186.1	PE_Scaf12427_30.27	PY_T15545
XP_035700198.1	PE_Scaf604_6.13	PY_T07224
XP_035700212.1	PE_Scaf10279_1.7	PY_T03799
XP_035700225.1	PE_Scaf2160_3.7	PY_T04782
XP_035700226.1	PE_Scaf8410_6.3	PY_T21679
XP_035700235.1	PE_Scaf11148_1.5	PY_T09193
XP_035700238.1	PE_Scaf717_4.7	PY_T05013
XP_035700241.1	PE_Scaf8312_1.9	PY_T03782
XP_035700253.1	PE_Scaf12200_2.1	PY_T04869
XP_035700261.1	PE_Scaf11214_9.5	PY_T03716
XP_035700266.1	PE_Scaf4709_3.2	PY_T04517
XP_035700291.1	PE_Scaf11704_5.6	PY_T11555
XP_035700292.1	PE_Scaf1003_2.5	PY_T04680
XP_035700314.1	PE_Scaf7874_2.7	PY_T18318
XP_035700353.1	PE_Scaf145_9.4	PY_T04938
XP_035700357.1	PE_Scaf2087_0.8	PY_T13870
